,visitors,exhibitors,lat,lng,iata,distance
1144,3000.0,300.0,52.473107,13.458782,BER,11.218203840208059
1145,0,30.0,40.758618,-73.98622,NYC,9.78926177471081
1146,0,30.0,52.473107,13.458782,BER,11.218203840208059
1147,0,30.0,51.892317,0.264971,LON,2.212006535063657
1148,0,0,25.740556,-80.278605,MIA,5.975735301318501
1149,0,0,34.066337,-118.412846,LAX,13.77717957831676
1150,0,30.0,51.411799,-0.679687,LON,16.447372088848688
1151,0,0,51.300609,0.338414,LON,21.5244059196303
1152,0,30.0,1.3408528,103.8784468637,SIN,12.887602867904425
1153,0,30.0,51.500222,-0.129027,LON,12.769387690694233
1154,0,0,25.4480101,-80.479102,MIA,42.78384001018689
1155,0,30.0,51.506145,-0.11074,LON,11.490783617915575
1156,3000.0,300.0,37.771469,-122.468676,SFO,18.85113997657512
1157,0,0,51.517444,-0.097486,LON,10.657661787736417
1158,0,30.0,40.758618,-73.98622,NYC,9.78926177471081
1159,0,30.0,-33.917347,151.231268,SYD,5.940207623567093
1160,0,0,52.412618,13.050861,BER,22.90547791326275
1161,13000.0,0,19.151349,72.855393,BOM,7.089107039566699
1162,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
1163,0,30.0,25.216876,55.251279,DXB,12.058819019886837
1164,12500.0,300.0,53.469345,-2.375005,MAN,14.468538681775525
1165,12500.0,300.0,51.500222,-0.129027,LON,12.769387690694233
1166,0,30.0,47.6038321,-122.3300624,SEA,17.28889278209679
1167,0,0,41.8933203,12.4829321,ROM,13.96728345045333
1168,3000.0,300.0,52.473107,13.458782,BER,11.218203840208059
1169,0,10.0,51.493971,-0.015079,LON,5.030439194607908
1170,12500.0,300.0,51.523899,-0.071429,LON,9.00853754538077
1171,0,30.0,-33.873366,151.199391,SYD,8.347212331527212
1172,0,30.0,40.752722,-73.993605,NYC,10.548300269160201
1173,0,30.0,51.491966,-0.220088,LON,16.915713851288572
1174,35000.0,0,36.114022,-115.169088,LAS,4.072331420479236
1175,0,30.0,53.407949,-2.964082,MAN,46.104250761160365
1176,12500.0,300.0,36.046903,-115.172227,LAS,4.1148822937544525
1177,12500.0,300.0,41.048233,-74.001261,NYC,24.71042310992632
1178,0,0,22.1630451,113.5557149826,HKG,40.37992117966479
1179,0,30.0,41.375485,2.148405,BCN,10.491481193581476
1180,0,30.0,40.752039,-73.97638,NYC,9.177323180007509
1181,3000.0,300.0,40.757235,-73.982881,NYC,9.549256048809843
1182,0,30.0,36.116169,-115.174499,LAS,4.49119950429803
1183,0,30.0,22.382302,114.196445,HKG,30.073828568057525
1184,0,30.0,51.480058,-0.513,LON,3.6893133278389696
1185,0,0,22.1630451,113.5557149826,HKG,40.37992117966479
1186,0,60.0,51.520742,-0.143588,LON,13.868381751030004
1187,0,0,26.10382,-80.263052,MIA,34.649099896396464
1188,0,0,40.752039,-73.97638,NYC,9.177323180007509
1189,0,6.0,51.493971,-0.015079,LON,5.030439194607908
1190,0,0,51.504814,-0.21424,LON,17.567484703582455
1191,0,30.0,25.0997,55.182888,DXB,24.969034578112765
1192,0,0,40.779646,-74.430635,NYC,24.102868266839028
1193,0,30.0,37.778528,-122.389474,SFO,17.78441264262607
1194,0,30.0,53.483115,-2.250559,MAN,14.480923741913312
1195,0,0,51.641982,-0.658596,LON,23.409506173954288
1196,0,0,52.6540075,12.98126,BER,23.198239098970696
1197,0,0,22.350627,114.1849161,HKG,28.14761015722429
1198,0,30.0,-33.871841,151.207886,SYD,8.735082542646175
1199,5500.0,300.0,25.0750095,55.1887608818,DXB,26.519608774126315
1200,0,0,47.612219,-122.333122,SEA,18.239128434847643
1201,0,30.0,40.754981,-73.977997,NYC,9.213876422102434
1202,0,0,53.6466645,-1.7822482,MAN,46.077765820406015
1203,0,0,37.489016,-121.946114,SFO,40.47609093026433
1204,3000.0,300.0,51.510188,-0.120651,LON,12.187945926681778
1205,0,0,-33.867816,151.207752,SYD,9.155493120554357
1206,0,30.0,51.491966,-0.220088,LON,16.915713851288572
1207,0,30.0,51.517444,-0.097486,LON,10.657661787736417
1208,0,30.0,51.48238,-0.450463,LON,1.5322131854952603
1209,0,30.0,19.173888,72.846905,BOM,9.72586457229174
1210,15000.0,1025.0,19.151349,72.855393,BOM,7.089107039566699
1211,12500.0,300.0,40.757777,-74.002591,NYC,11.158473515913292
1212,12500.0,300.0,40.794311,-74.198538,NYC,11.596449504789057
1213,0,10.0,25.085922,55.141243,DXB,29.132096873565697
1214,0,0,48.892957,2.238443,PAR,17.089301232438977
1215,3000.0,300.0,1.3408528,103.8784468637,SIN,12.887602867904425
1216,20000.0,100.0,34.040321,-118.269562,LAX,16.769088353815665
1217,0,30.0,22.329917,114.193043,HKG,28.695920020362998
1218,0,0,48.8566101,2.3514992,PAR,14.157723779265218
1219,0,30.0,51.514847,-0.111786,LON,11.610333970964975
1220,35000.0,0,19.151349,72.855393,BOM,7.089107039566699
1221,0,30.0,49.98289,8.168,FRA,29.309371863829615
1222,0,0,37.791786,-122.40716,SFO,19.42017774588484
1223,0,60.0,36.102662,-115.201789,LAS,5.12908858841155
1224,3000.0,300.0,47.248525,-122.438987,SEA,24.348228845217218
1225,12500.0,300.0,50.114676,8.650591,FRA,10.697363815031283
1226,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
1227,0,0,22.340143,114.168536,HKG,26.30912451085921
1228,0,0,51.5073219,-0.1276474,LON,12.662423481473173
1229,3000.0,300.0,40.762468,-73.981557,NYC,9.320842146513519
1230,25000.0,120.0,22.283219,114.173103,HKG,26.707046505089416
1231,0,30.0,51.498525,-0.190876,LON,17.054814101152946
1232,0,30.0,13.756331,100.501765,BKK,20.76146728909688
1233,3000.0,300.0,48.830432,2.28781,PAR,13.671390883230023
1234,0,30.0,34.054935,-118.244476,LAX,19.584148339690596
1235,0,30.0,40.735501,-73.997138,NYC,11.469025695842143
1236,0,30.0,25.192126,55.267426,DXB,11.86062447713789
1237,35000.0,0,25.22444,55.287777,DXB,8.326884507001113
1238,40000.0,150.0,53.484727,-2.271139,MAN,14.571867428632784
1239,0,0,-33.873562,151.203587,SYD,8.430534341054555
1240,0,30.0,41.903763,12.514438,ROM,13.3821320306073
1241,0,30.0,33.765264,-118.189339,LAX,28.21520550039038
1242,0,30.0,25.091209,55.156073,DXB,27.61124569479244
1243,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
1244,0,30.0,25.235516,55.349378,DXB,2.4445881166140553
1245,8000.0,200.0,21.187643,106.078931,HAN,28.436123704027043
1246,0,0,51.500691,-0.152821,LON,14.412869645065602
1247,3000.0,300.0,51.235878,-0.572209,LON,27.199985005203988
1248,0,30.0,48.856483,2.352414,PAR,14.13938176695744
1249,0,30.0,41.409407,2.219077,BCN,17.137921867349963
1250,0,30.0,47.610502,-122.333266,SEA,18.050251463276084
1251,3750.0,45.0,34.166441,-118.231671,LAX,29.73097001607373
1252,0,80.0,51.508905,-0.08407,LON,9.65256107508267
1253,0,0,37.56219,-122.276826,SFO,10.711091743245875
1254,3000.0,300.0,53.567696,-2.46362,MAN,26.874362286111143
1255,0,30.0,1.293956,103.853347,SIN,16.840008036742926
1256,3000.0,90.0,40.763733,-73.425316,NYC,32.83802776288541
1257,35000.0,0,48.830432,2.28781,PAR,13.671390883230023
1258,0,0,51.53183,-0.12825,LON,13.036890874572983
1259,0,30.0,19.284415,72.870503,BOM,21.76430908982416
1260,0,30.0,36.1662859,-115.149225,LAS,9.586564101236519
1261,45222.0,122.0,37.91236,-122.066388,SFO,42.42617478126555
1262,45000.0,2700.0,36.131998,-115.151681,LAS,5.770753335580742
1263,9000.0,123.0,50.1106444,8.6820917,FRA,11.715980214244063
1264,0,30.0,25.823978,-80.121498,MIA,17.270580927525526
1265,35000.0,0,41.13347,-74.090226,NYC,32.90162025061222
1266,0,30.0,37.864192,-122.249138,SFO,29.424741726694606
1267,3000.0,300.0,53.055951,-2.69772,MAN,43.461902317886874
1268,35000.0,0,40.788275,-74.042286,NYC,14.340124593026587
1269,0,0,25.074768,55.145473,DXB,29.620115500516185
1270,0,0,37.941626,23.653024,ATH,25.5677554092412
1271,0,30.0,51.500222,-0.129027,LON,12.769387690694233
1272,0,30.0,40.748639,-73.991613,NYC,10.514705719159139
1273,12500.0,300.0,33.966802,-118.018911,LAX,35.98851476512666
1274,0,0,13.7397107,100.5112057,BKK,21.830324113489038
1275,0,30.0,51.500222,-0.129027,LON,12.769387690694233
1276,0,30.0,41.433872,2.147445,BCN,16.26150966863921
1277,3000.0,300.0,50.821544,-0.148956,LON,36.42659608615767
1278,12500.0,300.0,25.085922,55.141243,DXB,29.132096873565697
1279,10000.0,300.0,51.497006,-0.210069,LON,17.686316277494836
1280,0,0,50.820058,-0.140692,LON,36.641583905265364
1281,0,0,51.354866,-0.468038,LON,12.875978574609062
1282,0,30.0,1.295913,103.845489,SIN,17.578170203094302
1283,35000.0,0,1.29317,103.857672,SIN,16.4280982352657
1284,400.0,70.0,36.107647,-115.156089,LAS,3.084926225979265
1285,0,0,22.350627,114.1849161,HKG,28.14761015722429
1286,12500.0,300.0,52.502462,13.271399,BER,6.459383458804576
1287,3000.0,300.0,50.930091,-0.271503,LON,24.898029710370164
1288,0,30.0,40.754662,-73.981366,NYC,9.496838705712262
1289,79904.0,0,13.7538929,100.8160803,BKK,11.00905352917572
1290,0,30.0,51.513863,-0.158605,LON,14.832563976753548
1291,1000.0,130.0,34.040542,-118.2555,LAX,17.7907336294621
1292,0,30.0,48.8566101,2.3514992,PAR,14.157723779265218
1293,0,30.0,37.787613,-122.396638,SFO,18.8453597751228
1294,0,30.0,36.107459,-115.176716,LAS,3.766410054015317
1295,22000.0,150.0,40.757777,-74.002591,NYC,11.158473515913292
1296,0,30.0,51.500975,-0.129071,LON,12.768898048162615
1297,0,30.0,51.498795,-0.191931,LON,17.126422884952326
1298,0,0,-33.872726,151.198595,SYD,8.39845147383567
1299,3000.0,300.0,35.965225,-115.169666,LAS,12.872048233236692
1300,0,30.0,25.200098,55.275117,DXB,10.723731576708785
1301,0,0,41.149472222222,-8.6107777777778,OPO,12.456980937419788
1302,0,30.0,1.298309,103.855048,SIN,16.489055266113564
1303,0,30.0,25.085922,55.141243,DXB,29.132096873565697
1304,0,30.0,40.768865,-73.98273,NYC,9.320304758307804
1305,0,30.0,45.4371908,12.3345898,VCE,7.692635048920147
1306,0,30.0,33.765264,-118.189339,LAX,28.21520550039038
1307,0,0,40.713152,-74.011906,NYC,13.415364094775962
1308,0,0,1.3408528,103.8784468637,SIN,12.887602867904425
1309,0,30.0,51.507601,-0.132263,LON,12.982358888471568
1310,0,30.0,50.05848,8.589538,FRA,3.107400923649936
1311,0,0,22.543076,114.106664,HKG,32.651668126277684
1312,3000.0,300.0,50.092159,8.78256,FRA,16.486321977891183
1313,12500.0,300.0,37.807919,-122.430109,SFO,21.558960842486215
1314,0,100.0,48.840107,2.549719,PAR,16.412678338529542
1315,3000.0,300.0,52.200244,0.440367,LON,37.76297480786004
1316,12500.0,300.0,41.35457,2.128083,BCN,7.616235402501471
1317,0,30.0,51.512622,-0.118886,LON,12.080814142411098
1318,0,0,13.7538929,100.8160803,BKK,11.00905352917572
1319,0,30.0,51.516673,-0.082879,LON,9.644272258627144
1320,0,30.0,37.973778,23.731654,ATH,19.11876810145643
1321,0,30.0,47.613765,-122.338111,SEA,18.450805232883926
1322,0,0,51.441421,-0.941816,LON,33.407094822138376
1323,0,25.0,33.946501,-118.390763,LAX,1.6508044130623074
1324,12500.0,300.0,40.697852,-73.979681,NYC,12.61921113570647
1325,0,0,34.144184,-118.143413,LAX,33.124376499742176
1326,0,0,37.781992,-122.404881,SFO,18.313612963215544
1327,55000.0,130.0,34.040321,-118.269562,LAX,16.769088353815665
1328,0,0,1.293685,103.857279,SIN,16.446446298063893
1329,10000.0,500.0,25.22444,55.287777,DXB,8.326884507001113
1330,0,10.0,51.48238,-0.450463,LON,1.5322131854952603
1331,0,0,47.610004,-122.335572,SEA,18.01351451493051
1332,0,0,52.517161,13.44998,BER,11.95123749449787
1333,0,30.0,-33.874625,151.221851,SYD,8.960558335910129
1334,0,0,51.4677705,-0.4590821416,LON,0.37175739021808507
1335,34854.0,1300.0,25.227185,55.288806,DXB,8.119068122252738
1336,0,30.0,22.278546,114.165208,HKG,25.962455871503888
1337,35000.0,0,51.5126,-0.150848,LON,14.288413616964553
1338,3000.0,300.0,53.468046,-2.186763,MAN,13.993987252709427
1339,0,30.0,13.747803,100.57028,BKK,18.74858983809846
1340,0,30.0,51.491966,-0.220088,LON,16.915713851288572
1341,0,30.0,34.059459,-118.235943,LAX,20.510759535528795
1342,0,30.0,37.97333,23.73366,ATH,18.936324101592586
1343,3000.0,300.0,51.564684,-0.148285,LON,15.551437694321342
1344,0,30.0,51.372831,-0.091346,LON,9.788398599682328
1345,2013.0,0,36.1662859,-115.149225,LAS,9.586564101236519
1346,0,30.0,51.515995,-0.147252,LON,14.066312760579297
1347,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
1348,0,30.0,40.745079,-74.025486,NYC,13.362964062689535
1349,0,30.0,51.493341,-0.183343,LON,16.571129105039276
1350,0,30.0,37.523248,-122.261296,SFO,14.621273078660748
1351,0,0,-33.8548157,151.2164539,SYD,10.783489079707433
1352,200.0,35.0,51.331574,-0.412446,LON,15.835691247837428
1353,3000.0,300.0,52.5436318,13.2302203,BER,4.277316712933046
1354,0,60.0,53.0671376,-2.5221184,MAN,35.864110531113916
1355,0,30.0,48.820076,2.338452,PAR,11.168886876650552
1356,0,30.0,51.515156,-0.159217,LON,14.884516620909688
1357,0,100.0,25.18561,55.258133,DXB,13.042004562287582
1358,3000.0,300.0,53.40859,-2.976956,MAN,46.959790383253285
1359,0,0,48.8566101,2.3514992,PAR,14.157723779265218
1360,0,60.0,37.806786,-122.431418,SFO,21.462562640998698
1361,0,30.0,33.798506,-117.895999,LAX,49.90830572933
1362,0,0,51.513728,-0.12666,LON,12.62603709457589
1363,0,60.0,51.279243,-1.102199,LON,49.27153202011014
1364,0,0,53.478868,-2.233958,MAN,14.180829747429263
1365,12500.0,300.0,13.770238,100.572142,BKK,16.271165156740377
1366,0,30.0,51.502344,-0.195239,LON,17.34255477894103
1367,8000.0,180.0,22.283219,114.173103,HKG,26.707046505089416
1368,0,30.0,13.724812,100.547257,BKK,21.85483122073137
1369,0,0,34.054935,-118.244476,LAX,19.584148339690596
1370,0,200.0,40.7308619,-73.9871558,NYC,10.938998375331492
1371,0,0,52.502462,13.271399,BER,6.459383458804576
1372,0,30.0,51.5062,-0.116392,LON,11.88199847354562
1373,0,30.0,36.113394,-115.17178,LAS,4.106480846663543
1374,0,0,51.520854,-0.078635,LON,9.426893833460946
1375,0,30.0,25.264943,55.311028,DXB,5.534406395948553
1376,0,30.0,34.046981,-118.264378,LAX,17.614632471900602
1377,0,0,40.67,-73.94,NYC,13.204139710302696
1378,0,0,37.939976,23.691889,ATH,22.15668212333295
1379,12500.0,300.0,-33.845323,151.069308,SYD,14.978974051715275
1380,12500.0,300.0,36.116169,-115.174499,LAS,4.49119950429803
1381,0,0,34.1816482,-118.3258554,LAX,27.647532627973014
1382,0.0,0,52.5170365,13.3888599,BER,8.325486463447099
1383,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
1384,3000.0,300.0,53.47777,-2.247155,MAN,13.918527166565871
1385,9000.0,110.0,36.135998,-115.151513,LAS,6.215615928786178
1386,0,0,53.477957,-2.231446,MAN,14.114488807605236
1387,70000.0,200.0,1.293685,103.857279,SIN,16.446446298063893
1388,12500.0,300.0,51.535472,-0.104971,LON,11.584052066306716
1389,0,30.0,37.980519,23.754072,ATH,17.401082180752724
1390,0,0,48.8566101,2.3514992,PAR,14.157723779265218
1391,0,60.0,-33.878518,151.199542,SYD,7.79714183250704
1392,35000.0,0,51.5073219,-0.1276474,LON,12.662423481473173
1393,0,30.0,51.50846,0.029846,LON,1.7949006937740153
1394,12500.0,300.0,53.4791301,-2.2441009,MAN,14.096372411876622
1395,35000.0,0,53.476566,-2.246441,MAN,13.792243550686814
1396,0,30.0,13.75506,100.540307,BKK,18.93994394869857
1397,0,30.0,51.535472,-0.104971,LON,11.584052066306716
1398,0,0,1.3408528,103.8784468637,SIN,12.887602867904425
1399,0,30.0,40.764004,-73.969862,NYC,8.32120049683455
1400,3000.0,300.0,51.281645,1.077505,LON,41.705262731641135
1401,3000.0,300.0,53.581445,-2.42994,MAN,27.323328316967306
1402,65975.0,0,49.9999952,8.2710237,FRA,21.720202031891812
1403,0,30.0,37.957373,23.718229,ATH,19.977410046019717
1404,0,30.0,40.750369,-73.973953,NYC,9.042525511826637
1405,0,60.0,13.735307,100.564251,BKK,20.247242372280304
1406,0,30.0,51.515115,-0.174386,LON,15.931316744476423
1407,0,30.0,36.095784,-115.176116,LAS,2.7815276551798047
1408,0,0,50.0841921,8.4445447,FRA,10.625543342220965
1409,0,30.0,25.200098,55.275117,DXB,10.723731576708785
1410,0,0,37.791786,-122.40716,SFO,19.42017774588484
1411,0,30.0,25.7742658,-80.1936589,MIA,9.932252308728602
1412,0,0,51.519583,-0.146251,LON,14.036272961654172
1413,0,30.0,51.518743,-0.079814,LON,9.46743097371499
1414,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
1415,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
1416,12500.0,300.0,40.758618,-73.98622,NYC,9.78926177471081
1417,0,30.0,52.5323,13.38143,BER,7.032340681804949
1418,0,30.0,40.733552,-74.173007,NYC,4.579059358039074
1419,0,30.0,51.498795,-0.191931,LON,17.126422884952326
1420,0,30.0,34.070418,-118.444145,LAX,14.608780220230479
1421,0,0,25.772425,-80.185447,MIA,10.779279919025072
1422,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
1423,0,30.0,40.728286,-74.010065,NYC,12.793187340114908
1424,12500.0,300.0,1.283563,103.860687,SIN,16.568761913437264
1425,0,0,40.75801,-73.98814,NYC,9.961675180261244
1426,0,0,52.081424,0.184789,LON,22.110565434080968
1427,19000.0,130.0,51.5073219,-0.1276474,LON,12.662423481473173
1428,0,30.0,1.283563,103.860687,SIN,16.568761913437264
1429,0,30.0,52.4887412,13.3968219,BER,10.805464208193227
1430,3000.0,35.0,51.730157,-0.662052,LON,25.810891819954062
1431,35000.0,345.0,48.86915,2.341407,PAR,13.327805552865037
1432,0,0,50.096939,8.66957,FRA,9.998534809310177
1433,0,30.0,1.278275,103.850772,SIN,17.817609411136104
1434,0,30.0,33.798741,-117.917826,LAX,47.99523996221678
1435,3000.0,300.0,51.50846,0.029846,LON,1.7949006937740153
1436,0,30.0,1.290249,103.835135,SIN,18.876485757654482
1437,35000.0,0,53.476566,-2.246441,MAN,13.792243550686814
1438,0,30.0,34.074563,-118.379104,LAX,14.924167825106041
1439,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
1440,3000.0,300.0,50.821544,-0.148956,LON,36.42659608615767
1441,3000.0,200.0,48.830432,2.28781,PAR,13.671390883230023
1442,0,0,51.513135,-0.087807,LON,9.940666498670693
1443,0,30.0,51.497882,-0.129332,LON,12.804928514261636
1444,0,30.0,40.764916,-73.972035,NYC,8.48441557915548
1445,0,0,1.31249,103.853967,SIN,16.121647943173596
1446,0,0,41.8933203,12.4829321,ROM,13.96728345045333
1447,0,30.0,47.821475,-122.283421,SEA,41.461498998021476
1448,0,30.0,37.556271,-122.301212,SFO,9.535404502286097
1449,0,0,51.501485,-0.11864,LON,12.045254996232513
1450,0,30.0,51.525337,-0.128412,LON,12.904640325444102
1451,0,30.0,-33.874625,151.221851,SYD,8.960558335910129
1452,0,30.0,40.752039,-73.97638,NYC,9.177323180007509
1453,0,0,40.524879,-74.390487,NYC,26.418283209089726
1454,300.0,25.0,41.118115,-74.114523,NYC,34.571003610837415
1455,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
1456,0,30.0,51.535472,-0.104971,LON,11.584052066306716
1457,40000.0,150.0,53.484727,-2.271139,MAN,14.571867428632784
1458,0,30.0,40.752039,-73.97638,NYC,9.177323180007509
1459,0,0,51.5073219,-0.1276474,LON,12.662423481473173
1460,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
1461,0,30.0,51.552137,-0.110837,LON,12.616455196500462
1462,3000.0,300.0,51.496283,-0.210726,LON,17.628389011712994
1463,0,30.0,53.405936,-2.965572,MAN,46.174612475961524
1464,0,30.0,36.112982,-115.161466,LAS,3.753809995509939
1465,0,30.0,51.50846,0.029846,LON,1.7949006937740153
1466,0,60.0,33.800672,-117.920873,LAX,47.658118973022916
1467,0,30.0,51.514847,-0.111786,LON,11.610333970964975
1468,0,30.0,41.8933203,12.4829321,ROM,13.96728345045333
1469,0,30.0,40.762468,-73.981557,NYC,9.320842146513519
1470,0,30.0,40.746669,-74.01027,NYC,12.081884252351504
1471,0,30.0,34.009063,-118.49311,LAX,10.7877957197847
1472,12500.0,300.0,51.494472,-0.134373,LON,13.182848218840052
1473,0,30.0,36.121545,-115.166255,LAS,4.783005521362605
1474,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
1475,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
1476,12500.0,300.0,51.517286,-0.121634,LON,12.31523691508874
1477,0,30.0,52.211079,0.109896,LON,37.25413845269664
1478,0,30.0,-33.874625,151.221851,SYD,8.960558335910129
1479,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
1480,0,30.0,51.50846,0.029846,LON,1.7949006937740153
1481,67163.0,0,13.7397107,100.5112057,BKK,21.830324113489038
1482,12500.0,300.0,37.728316,-122.202617,SFO,19.440512371466664
1483,0,30.0,34.052577,-118.250514,LAX,18.98909885543638
1484,0,30.0,45.4371908,12.3345898,VCE,7.692635048920147
1485,0,30.0,47.613765,-122.338111,SEA,18.450805232883926
1486,3000.0,300.0,52.500152,13.27079,BER,6.719511658614357
1487,4900.0,0,48.8566101,2.3514992,PAR,14.157723779265218
1488,0,30.0,51.5073219,-0.1276474,LON,12.662423481473173
1489,35000.0,0,36.067206,-115.042443,LAS,9.950268601042904
1490,0,30.0,37.98295,23.730953,ATH,19.42418041633507
1491,800.0,50.0,1.333525,103.959537,SIN,4.255986273956218
1492,12500.0,300.0,53.4791301,-2.2441009,MAN,14.096372411876622
1493,0,0,50.1241483,8.0912155,FRA,35.66397710675406
1494,0,0,47.613765,-122.338111,SEA,18.450805232883926
1495,0,30.0,51.242301,-0.590483,LON,26.90913250531349
1496,0,30.0,25.07717,55.140997,DXB,29.780723543563553
1497,12500.0,300.0,52.502462,13.271399,BER,6.459383458804576
1498,0,30.0,45.4371908,12.3345898,VCE,7.692635048920147
1499,3000.0,300.0,40.710121,-73.962329,NYC,10.61973836787197
1500,0,0,40.7308619,-73.9871558,NYC,10.938998375331492
1501,0,0,47.607309,-122.338133,SEA,17.738409697485075
1502,3000.0,20.0,40.894266,-74.220316,NYC,22.85211880366342
1503,0,0,22.350627,114.1849161,HKG,28.14761015722429
1504,0,0,51.525337,-0.128412,LON,12.904640325444102
1505,0,30.0,51.487691,-0.220687,LON,16.815085750647935
1506,0,0,37.962743,23.690748,ATH,22.44169966451116
1507,0,120.0,51.5073219,-0.1276474,LON,12.662423481473173
1508,0,30.0,13.741861,100.551936,BKK,19.89449307548505
1509,0,30.0,52.504819,13.339009,BER,7.020378126725641
1510,0,0,52.203718,0.134123,LON,36.105267772946036
1511,0,50.0,1.299933,103.853967,SIN,16.539795740805467
1512,12500.0,300.0,1.283563,103.860687,SIN,16.568761913437264
1513,0,30.0,41.8933203,12.4829321,ROM,13.96728345045333
1514,12500.0,300.0,33.832851,-118.26139,LAX,18.21521318882536
1515,0,0,47.60672,-122.331057,SEA,17.615550928243724
1516,0,30.0,19.107539,72.837041,BOM,3.8600892676716283
1517,3000.0,300.0,50.112905,8.649348,FRA,10.483593408738189
1518,12500.0,300.0,48.820885,2.295272,PAR,12.478492487129596
1519,0,30.0,40.705517,-74.005446,NYC,13.74043009846459
1520,0,30.0,25.0750095,55.1887608818,DXB,26.519608774126315
1521,0,30.0,-33.881907,151.209405,SYD,7.738740198998074
1522,0,30.0,51.50692,-0.08991,LON,10.050249021401845
1523,0,0,51.516075,-0.147131,LON,14.058712181423772
1524,22000.0,190.0,51.514726,-0.115627,LON,11.873882326116238
1525,12500.0,300.0,51.50846,0.029846,LON,1.7949006937740153
1526,3000.0,300.0,53.019516,-2.17072,MAN,37.80279964181682
1527,0,0,33.984162,-118.450761,LAX,6.083921963927967
1528,153.0,0,41.3828939,2.1774322,BCN,12.62067564232171
1529,0,0,53.482485,-2.244236,MAN,14.464303258136724
1530,35000.0,0,40.867574,-74.157943,NYC,19.48828501033952
1531,0,30.0,40.706054,-74.009278,NYC,13.52385627961471
1532,0,0,33.946165,-118.395112,LAX,1.2564729816111155
1533,4178.0,0,25.0750095,55.1887608818,DXB,26.519608774126315
1534,12500.0,300.0,37.79836,-122.422483,SFO,20.376706743231413
1535,0,30.0,37.404671,-121.975247,SFO,42.558109792662165
1536,0,0,48.849739,2.477,PAR,13.557653691543043
1537,0,30.0,45.4371908,12.3345898,VCE,7.692635048920147
1538,0,30.0,50.1049,8.668198,FRA,10.57796370321344
1539,0,30.0,26.122924,-80.104772,MIA,41.10230343843732
1540,0,0,52.5323,13.38143,BER,7.032340681804949
1541,0,30.0,51.502304,-0.000434,LON,3.870443215370743
1542,0,0,51.523965,-0.124988,LON,12.645584910308228
1543,0,30.0,41.3828939,2.1774322,BCN,12.62067564232171
1544,0,30.0,-34.246368,150.976206,SYD,38.16599273174877
1545,12500.0,300.0,47.6144219,-122.1923372,SEA,20.372732987584033
1546,0,30.0,-33.873562,151.203587,SYD,8.430534341054555
1547,0,12.0,52.503815,13.340495,BER,7.167205274847131
1548,0,0,1.283563,103.860687,SIN,16.568761913437264
1549,0,30.0,40.766656,-73.978817,NYC,9.021259170843871
1550,5300.0,640.0,25.22444,55.287777,DXB,8.326884507001113
1551,0,0,-33.866649,151.195766,SYD,9.002478132680334
1552,0,30.0,25.806889,-80.26195,MIA,3.2474003553442454
1553,0,0,22.1741907,113.5515429,HKG,40.295240457479366
1554,0,0,-33.86452,151.211312,SYD,9.607849772446794
1555,0,30.0,37.383886,-121.978448,SFO,43.67156315197506
1556,0,30.0,47.618256,-122.201162,SEA,20.48761446437344
1557,79904.0,0,13.7538929,100.8160803,BKK,11.00905352917572
1558,3000.0,300.0,1.461833,103.761648,SIN,28.65734741252868
1559,0,0,26.112933,-80.10573,MIA,40.07056285897985
1560,0,30.0,40.7308619,-73.9871558,NYC,10.938998375331492
1561,0,30.0,52.4479,13.278759,BER,12.446314481540147
1562,0,30.0,53.4791301,-2.2441009,MAN,14.096372411876622
1563,0,30.0,40.764655,-73.980922,NYC,9.228182267881037
1564,0,30.0,50.3681107,8.7473608,FRA,39.29507225383923
1565,0,0,53.4791301,-2.2441009,MAN,14.096372411876622
1566,0,30.0,50.1106444,8.6820917,FRA,11.715980214244063
1567,35000.0,0,48.864395,2.281788,PAR,16.502671992258172
1568,0,60.0,47.611727,-122.332914,SEA,18.183143848985758
1569,0,30.0,51.524572,-0.079275,LON,9.554218977940195
1570,0,30.0,51.532047,-0.109609,LON,11.790188994115754
1571,0,30.0,36.113394,-115.17178,LAS,4.106480846663543
1572,0,30.0,40.764948,-73.983431,NYC,9.432313281077187
1573,0,0,49.98289,8.168,FRA,29.309371863829615
1574,0,30.0,48.861524,2.269243,PAR,17.357573379421506
1575,0,0,51.470228,-0.090143,LON,10.797625872986211
1576,3000.0,300.0,47.676997,-122.313666,SEA,25.354382964908698
1577,18059.0,0,22.1630451,113.5557149826,HKG,40.37992117966479
1578,1500.0,35.0,37.903053,-122.059722,SFO,42.02101560633156
1579,0,30.0,22.302577,114.192145,HKG,28.51969738933667
